NASA_Name,Canonical_Name,Canonical_Name_Status,ExoMAST_Query_Name
Kepler-256 e,Kepler-256 e,exact,Kepler-256 e
Kepler-257 b,Kepler-257 b,exact,Kepler-257 b
Kepler-257 c,Kepler-257 c,exact,Kepler-257 c
Kepler-257 d,Kepler-257 d,exact,Kepler-257 d
Kepler-258 b,Kepler-258 b,exact,Kepler-258 b
Kepler-258 c,Kepler-258 c,exact,Kepler-258 c
Kepler-259 b,Kepler-259 b,exact,Kepler-259 b
Kepler-259 c,Kepler-259 c,exact,Kepler-259 c
Kepler-26 b,Kepler-26 b,exact,Kepler-26 b
Kepler-26 c,Kepler-26 c,exact,Kepler-26 c
Kepler-26 d,Kepler-26 d,exact,Kepler-26 d
Kepler-26 e,Kepler-26 e,exact,Kepler-26 e
Kepler-260 b,Kepler-260 b,exact,Kepler-260 b
Kepler-260 c,Kepler-260 c,exact,Kepler-260 c
Kepler-261 b,Kepler-261 b,exact,Kepler-261 b
Kepler-261 c,Kepler-261 c,exact,Kepler-261 c
Kepler-262 b,Kepler-262 b,exact,Kepler-262 b
Kepler-262 c,Kepler-262 c,exact,Kepler-262 c
Kepler-263 b,Kepler-263 b,exact,Kepler-263 b
Kepler-263 c,Kepler-263 c,exact,Kepler-263 c
Kepler-264 b,Kepler-264 b,exact,Kepler-264 b
Kepler-264 c,Kepler-264 c,exact,Kepler-264 c
Kepler-265 b,Kepler-265 b,exact,Kepler-265 b
Kepler-265 c,Kepler-265 c,exact,Kepler-265 c
Kepler-265 d,Kepler-265 d,exact,Kepler-265 d
Kepler-265 e,Kepler-265 e,exact,Kepler-265 e
Kepler-266 b,Kepler-266 b,exact,Kepler-266 b
Kepler-266 c,Kepler-266 c,exact,Kepler-266 c
Kepler-267 b,Kepler-267 b,exact,Kepler-267 b
Kepler-267 c,Kepler-267 c,exact,Kepler-267 c
Kepler-267 d,Kepler-267 d,exact,Kepler-267 d
Kepler-268 b,Kepler-268 b,exact,Kepler-268 b
Kepler-268 c,Kepler-268 c,exact,Kepler-268 c
Kepler-269 b,Kepler-269 b,exact,Kepler-269 b
Kepler-269 c,Kepler-269 c,exact,Kepler-269 c
Kepler-27 b,Kepler-27 b,exact,Kepler-27 b
Kepler-27 c,Kepler-27 c,exact,Kepler-27 c
Kepler-27 d,Kepler-27 d,exact,Kepler-27 d
Kepler-270 b,Kepler-270 b,exact,Kepler-270 b
Kepler-270 c,Kepler-270 c,exact,Kepler-270 c
Kepler-271 b,Kepler-271 b,exact,Kepler-271 b
Kepler-271 c,Kepler-271 c,exact,Kepler-271 c
Kepler-271 d,Kepler-271 d,exact,Kepler-271 d
Kepler-272 b,Kepler-272 b,exact,Kepler-272 b
Kepler-272 c,Kepler-272 c,exact,Kepler-272 c
Kepler-272 d,Kepler-272 d,exact,Kepler-272 d
Kepler-273 b,Kepler-273 b,exact,Kepler-273 b
Kepler-273 c,Kepler-273 c,exact,Kepler-273 c
Kepler-274 b,Kepler-274 b,exact,Kepler-274 b
Kepler-274 c,Kepler-274 c,exact,Kepler-274 c
Kepler-275 b,Kepler-275 b,exact,Kepler-275 b
Kepler-275 c,Kepler-275 c,exact,Kepler-275 c
Kepler-275 d,Kepler-275 d,exact,Kepler-275 d
Kepler-276 b,Kepler-276 b,exact,Kepler-276 b
Kepler-276 c,Kepler-276 c,exact,Kepler-276 c
Kepler-276 d,Kepler-276 d,exact,Kepler-276 d
Kepler-277 b,Kepler-277 b,exact,Kepler-277 b
Kepler-277 c,Kepler-277 c,exact,Kepler-277 c
Kepler-278 b,Kepler-278 b,exact,Kepler-278 b
Kepler-278 c,Kepler-278 c,exact,Kepler-278 c
Kepler-279 b,Kepler-279 b,exact,Kepler-279 b
Kepler-279 c,Kepler-279 c,exact,Kepler-279 c
Kepler-279 d,Kepler-279 d,exact,Kepler-279 d
Kepler-279 e,Kepler-279 e,exact,Kepler-279 e
Kepler-28 b,Kepler-28 b,exact,Kepler-28 b
Kepler-28 c,Kepler-28 c,exact,Kepler-28 c
Kepler-280 b,Kepler-280 b,exact,Kepler-280 b
Kepler-280 c,Kepler-280 c,exact,Kepler-280 c
Kepler-281 b,Kepler-281 b,exact,Kepler-281 b
Kepler-281 c,Kepler-281 c,exact,Kepler-281 c
Kepler-281 d,Kepler-281 d,exact,Kepler-281 d
Kepler-282 b,Kepler-282 b,exact,Kepler-282 b
Kepler-282 c,Kepler-282 c,exact,Kepler-282 c
Kepler-282 d,Kepler-282 d,exact,Kepler-282 d
Kepler-282 e,Kepler-282 e,exact,Kepler-282 e
Kepler-283 b,Kepler-283 b,exact,Kepler-283 b
Kepler-283 c,Kepler-283 c,exact,Kepler-283 c
Kepler-284 b,Kepler-284 b,exact,Kepler-284 b
Kepler-284 c,Kepler-284 c,exact,Kepler-284 c
Kepler-285 b,Kepler-285 b,exact,Kepler-285 b
Kepler-285 c,Kepler-285 c,exact,Kepler-285 c
Kepler-286 b,Kepler-286 b,exact,Kepler-286 b
Kepler-286 c,Kepler-286 c,exact,Kepler-286 c
Kepler-286 d,Kepler-286 d,exact,Kepler-286 d
Kepler-286 e,Kepler-286 e,exact,Kepler-286 e
Kepler-287 b,Kepler-287 b,exact,Kepler-287 b
Kepler-287 c,Kepler-287 c,exact,Kepler-287 c
Kepler-288 b,Kepler-288 b,exact,Kepler-288 b
Kepler-288 c,Kepler-288 c,exact,Kepler-288 c
Kepler-288 d,Kepler-288 d,exact,Kepler-288 d
Kepler-289 b,Kepler-289 b,exact,Kepler-289 b
Kepler-289 c,Kepler-289 c,exact,Kepler-289 c
Kepler-289 d,Kepler-289 d,exact,Kepler-289 d
Kepler-289 e,Kepler-289 e,exact,Kepler-289 e
Kepler-29 b,Kepler-29 b,exact,Kepler-29 b
Kepler-29 c,Kepler-29 c,exact,Kepler-29 c
Kepler-290 b,Kepler-290 b,exact,Kepler-290 b
Kepler-290 c,Kepler-290 c,exact,Kepler-290 c
Kepler-290 d,Kepler-290 d,exact,Kepler-290 d
Kepler-291 b,Kepler-291 b,exact,Kepler-291 b
Kepler-291 c,Kepler-291 c,exact,Kepler-291 c
Kepler-292 b,Kepler-292 b,exact,Kepler-292 b
Kepler-292 c,Kepler-292 c,exact,Kepler-292 c
Kepler-292 d,Kepler-292 d,exact,Kepler-292 d
Kepler-292 e,Kepler-292 e,exact,Kepler-292 e
Kepler-292 f,Kepler-292 f,exact,Kepler-292 f
Kepler-293 b,Kepler-293 b,exact,Kepler-293 b
Kepler-293 c,Kepler-293 c,exact,Kepler-293 c
Kepler-294 b,Kepler-294 b,exact,Kepler-294 b
Kepler-294 c,Kepler-294 c,exact,Kepler-294 c
Kepler-295 b,Kepler-295 b,exact,Kepler-295 b
Kepler-295 c,Kepler-295 c,exact,Kepler-295 c
Kepler-295 d,Kepler-295 d,exact,Kepler-295 d
Kepler-296 b,Kepler-296 b,exact,Kepler-296 b
Kepler-296 c,Kepler-296 c,exact,Kepler-296 c
Kepler-296 d,Kepler-296 d,exact,Kepler-296 d
Kepler-296 e,Kepler-296 e,exact,Kepler-296 e
Kepler-296 f,Kepler-296 f,exact,Kepler-296 f
Kepler-297 b,Kepler-297 b,exact,Kepler-297 b
Kepler-297 c,Kepler-297 c,exact,Kepler-297 c
Kepler-297 d,Kepler-297 d,exact,Kepler-297 d
Kepler-298 b,Kepler-298 b,exact,Kepler-298 b
Kepler-298 c,Kepler-298 c,exact,Kepler-298 c
Kepler-298 d,Kepler-298 d,exact,Kepler-298 d
Kepler-299 b,Kepler-299 b,exact,Kepler-299 b
Kepler-299 c,Kepler-299 c,exact,Kepler-299 c
Kepler-299 d,Kepler-299 d,exact,Kepler-299 d
Kepler-299 e,Kepler-299 e,exact,Kepler-299 e
Kepler-30 b,Kepler-30 b,exact,Kepler-30 b
Kepler-30 c,Kepler-30 c,exact,Kepler-30 c
Kepler-30 d,Kepler-30 d,exact,Kepler-30 d
Kepler-300 b,Kepler-300 b,exact,Kepler-300 b
Kepler-300 c,Kepler-300 c,exact,Kepler-300 c
Kepler-301 b,Kepler-301 b,exact,Kepler-301 b
Kepler-301 c,Kepler-301 c,exact,Kepler-301 c
Kepler-301 d,Kepler-301 d,exact,Kepler-301 d
Kepler-302 b,Kepler-302 b,exact,Kepler-302 b
Kepler-302 c,Kepler-302 c,exact,Kepler-302 c
Kepler-303 b,Kepler-303 b,exact,Kepler-303 b
Kepler-303 c,Kepler-303 c,exact,Kepler-303 c
Kepler-304 b,Kepler-304 b,exact,Kepler-304 b
Kepler-304 c,Kepler-304 c,exact,Kepler-304 c
Kepler-304 d,Kepler-304 d,exact,Kepler-304 d
Kepler-304 e,Kepler-304 e,exact,Kepler-304 e
Kepler-305 b,Kepler-305 b,exact,Kepler-305 b
Kepler-305 c,Kepler-305 c,exact,Kepler-305 c
Kepler-305 d,Kepler-305 d,exact,Kepler-305 d
Kepler-305 e,Kepler-305 e,exact,Kepler-305 e
Kepler-306 b,Kepler-306 b,exact,Kepler-306 b
Kepler-306 c,Kepler-306 c,exact,Kepler-306 c
Kepler-306 d,Kepler-306 d,exact,Kepler-306 d
Kepler-306 e,Kepler-306 e,exact,Kepler-306 e
Kepler-307 b,Kepler-307 b,exact,Kepler-307 b
Kepler-307 c,Kepler-307 c,exact,Kepler-307 c
Kepler-308 b,Kepler-308 b,exact,Kepler-308 b
Kepler-308 c,Kepler-308 c,exact,Kepler-308 c
Kepler-309 b,Kepler-309 b,exact,Kepler-309 b
Kepler-309 c,Kepler-309 c,exact,Kepler-309 c
Kepler-31 b,Kepler-31 b,exact,Kepler-31 b
Kepler-31 c,Kepler-31 c,exact,Kepler-31 c
Kepler-31 d,Kepler-31 d,exact,Kepler-31 d
Kepler-310 b,Kepler-310 b,exact,Kepler-310 b
Kepler-310 c,Kepler-310 c,exact,Kepler-310 c
Kepler-310 d,Kepler-310 d,exact,Kepler-310 d
Kepler-311 b,Kepler-311 b,exact,Kepler-311 b
Kepler-311 c,Kepler-311 c,exact,Kepler-311 c
Kepler-311 d,Kepler-311 d,exact,Kepler-311 d
Kepler-312 b,Kepler-312 b,exact,Kepler-312 b
Kepler-312 c,Kepler-312 c,exact,Kepler-312 c
Kepler-313 b,Kepler-313 b,exact,Kepler-313 b
Kepler-313 c,Kepler-313 c,exact,Kepler-313 c
Kepler-314 b,Kepler-314 b,exact,Kepler-314 b
Kepler-314 c,Kepler-314 c,exact,Kepler-314 c
Kepler-315 b,Kepler-315 b,exact,Kepler-315 b
Kepler-315 c,Kepler-315 c,exact,Kepler-315 c
Kepler-316 b,Kepler-316 b,exact,Kepler-316 b
Kepler-316 c,Kepler-316 c,exact,Kepler-316 c
Kepler-317 b,Kepler-317 b,exact,Kepler-317 b
Kepler-317 c,Kepler-317 c,exact,Kepler-317 c
Kepler-318 b,Kepler-318 b,exact,Kepler-318 b
Kepler-318 c,Kepler-318 c,exact,Kepler-318 c
Kepler-319 b,Kepler-319 b,exact,Kepler-319 b
Kepler-319 c,Kepler-319 c,exact,Kepler-319 c
Kepler-319 d,Kepler-319 d,exact,Kepler-319 d
Kepler-32 b,Kepler-32 b,exact,Kepler-32 b
Kepler-32 c,Kepler-32 c,exact,Kepler-32 c
Kepler-32 d,Kepler-32 d,exact,Kepler-32 d
Kepler-32 e,Kepler-32 e,exact,Kepler-32 e
Kepler-32 f,Kepler-32 f,exact,Kepler-32 f
Kepler-320 b,Kepler-320 b,exact,Kepler-320 b
Kepler-320 c,Kepler-320 c,exact,Kepler-320 c
Kepler-321 b,Kepler-321 b,exact,Kepler-321 b
Kepler-321 c,Kepler-321 c,exact,Kepler-321 c
Kepler-322 b,Kepler-322 b,exact,Kepler-322 b
Kepler-322 c,Kepler-322 c,exact,Kepler-322 c
Kepler-323 b,Kepler-323 b,exact,Kepler-323 b
Kepler-323 c,Kepler-323 c,exact,Kepler-323 c
Kepler-324 b,Kepler-324 b,exact,Kepler-324 b
Kepler-324 c,Kepler-324 c,exact,Kepler-324 c
Kepler-324 e,Kepler-324 e,exact,Kepler-324 e
Kepler-325 b,Kepler-325 b,exact,Kepler-325 b
Kepler-325 c,Kepler-325 c,exact,Kepler-325 c
Kepler-325 d,Kepler-325 d,exact,Kepler-325 d
Kepler-326 b,Kepler-326 b,exact,Kepler-326 b
Kepler-326 c,Kepler-326 c,exact,Kepler-326 c
Kepler-326 d,Kepler-326 d,exact,Kepler-326 d
Kepler-327 b,Kepler-327 b,exact,Kepler-327 b
Kepler-327 c,Kepler-327 c,exact,Kepler-327 c
Kepler-327 d,Kepler-327 d,exact,Kepler-327 d
Kepler-328 b,Kepler-328 b,exact,Kepler-328 b
Kepler-328 c,Kepler-328 c,exact,Kepler-328 c
Kepler-329 b,Kepler-329 b,exact,Kepler-329 b
Kepler-329 c,Kepler-329 c,exact,Kepler-329 c
Kepler-33 b,Kepler-33 b,exact,Kepler-33 b
Kepler-33 c,Kepler-33 c,exact,Kepler-33 c
Kepler-33 d,Kepler-33 d,exact,Kepler-33 d
Kepler-33 e,Kepler-33 e,exact,Kepler-33 e
Kepler-33 f,Kepler-33 f,exact,Kepler-33 f
Kepler-330 b,Kepler-330 b,exact,Kepler-330 b
Kepler-330 c,Kepler-330 c,exact,Kepler-330 c
Kepler-331 b,Kepler-331 b,exact,Kepler-331 b
Kepler-331 c,Kepler-331 c,exact,Kepler-331 c
Kepler-331 d,Kepler-331 d,exact,Kepler-331 d
Kepler-332 b,Kepler-332 b,exact,Kepler-332 b
Kepler-332 c,Kepler-332 c,exact,Kepler-332 c
Kepler-332 d,Kepler-332 d,exact,Kepler-332 d
Kepler-333 b,Kepler-333 b,exact,Kepler-333 b
Kepler-333 c,Kepler-333 c,exact,Kepler-333 c
Kepler-334 b,Kepler-334 b,exact,Kepler-334 b
Kepler-334 c,Kepler-334 c,exact,Kepler-334 c
Kepler-334 d,Kepler-334 d,exact,Kepler-334 d
Kepler-335 b,Kepler-335 b,exact,Kepler-335 b
Kepler-335 c,Kepler-335 c,exact,Kepler-335 c
Kepler-336 b,Kepler-336 b,exact,Kepler-336 b
Kepler-336 c,Kepler-336 c,exact,Kepler-336 c
Kepler-336 d,Kepler-336 d,exact,Kepler-336 d
Kepler-337 b,Kepler-337 b,exact,Kepler-337 b
Kepler-337 c,Kepler-337 c,exact,Kepler-337 c
Kepler-338 b,Kepler-338 b,exact,Kepler-338 b
Kepler-338 c,Kepler-338 c,exact,Kepler-338 c
Kepler-338 d,Kepler-338 d,exact,Kepler-338 d
Kepler-338 e,Kepler-338 e,exact,Kepler-338 e
Kepler-339 b,Kepler-339 b,exact,Kepler-339 b
Kepler-339 c,Kepler-339 c,exact,Kepler-339 c
Kepler-339 d,Kepler-339 d,exact,Kepler-339 d
Kepler-34 b,Kepler-34 b,exact,Kepler-34 b
Kepler-340 b,Kepler-340 b,exact,Kepler-340 b
Kepler-340 c,Kepler-340 c,exact,Kepler-340 c
Kepler-341 b,Kepler-341 b,exact,Kepler-341 b
Kepler-341 c,Kepler-341 c,exact,Kepler-341 c
Kepler-341 d,Kepler-341 d,exact,Kepler-341 d
Kepler-341 e,Kepler-341 e,exact,Kepler-341 e
Kepler-342 b,Kepler-342 b,exact,Kepler-342 b
Kepler-342 c,Kepler-342 c,exact,Kepler-342 c
Kepler-342 d,Kepler-342 d,exact,Kepler-342 d
Kepler-342 e,Kepler-342 e,exact,Kepler-342 e
Kepler-343 b,Kepler-343 b,exact,Kepler-343 b
Kepler-343 c,Kepler-343 c,exact,Kepler-343 c
Kepler-344 b,Kepler-344 b,exact,Kepler-344 b
Kepler-344 c,Kepler-344 c,exact,Kepler-344 c
Kepler-345 b,Kepler-345 b,exact,Kepler-345 b
Kepler-345 c,Kepler-345 c,exact,Kepler-345 c
Kepler-346 b,Kepler-346 b,exact,Kepler-346 b
Kepler-346 c,Kepler-346 c,exact,Kepler-346 c
Kepler-347 b,Kepler-347 b,exact,Kepler-347 b
Kepler-347 c,Kepler-347 c,exact,Kepler-347 c
Kepler-347 d,Kepler-347 d,exact,Kepler-347 d
Kepler-348 b,Kepler-348 b,exact,Kepler-348 b
Kepler-348 c,Kepler-348 c,exact,Kepler-348 c
Kepler-349 b,Kepler-349 b,exact,Kepler-349 b
Kepler-349 c,Kepler-349 c,exact,Kepler-349 c
Kepler-35 b,Kepler-35 b,exact,Kepler-35 b
Kepler-350 b,Kepler-350 b,exact,Kepler-350 b
Kepler-350 c,Kepler-350 c,exact,Kepler-350 c
Kepler-350 d,Kepler-350 d,exact,Kepler-350 d
Kepler-351 b,Kepler-351 b,exact,Kepler-351 b
Kepler-351 c,Kepler-351 c,exact,Kepler-351 c
Kepler-351 d,Kepler-351 d,exact,Kepler-351 d
Kepler-352 b,Kepler-352 b,exact,Kepler-352 b
Kepler-352 c,Kepler-352 c,exact,Kepler-352 c
Kepler-352 d,Kepler-352 d,exact,Kepler-352 d
Kepler-353 b,Kepler-353 b,exact,Kepler-353 b
Kepler-353 c,Kepler-353 c,exact,Kepler-353 c
Kepler-354 b,Kepler-354 b,exact,Kepler-354 b
Kepler-354 c,Kepler-354 c,exact,Kepler-354 c
Kepler-354 d,Kepler-354 d,exact,Kepler-354 d
Kepler-355 b,Kepler-355 b,exact,Kepler-355 b
Kepler-355 c,Kepler-355 c,exact,Kepler-355 c
Kepler-356 b,Kepler-356 b,exact,Kepler-356 b
Kepler-356 c,Kepler-356 c,exact,Kepler-356 c
Kepler-357 b,Kepler-357 b,exact,Kepler-357 b
Kepler-357 c,Kepler-357 c,exact,Kepler-357 c
Kepler-357 d,Kepler-357 d,exact,Kepler-357 d
Kepler-358 b,Kepler-358 b,exact,Kepler-358 b
Kepler-358 c,Kepler-358 c,exact,Kepler-358 c
Kepler-359 b,Kepler-359 b,exact,Kepler-359 b
Kepler-359 c,Kepler-359 c,exact,Kepler-359 c
Kepler-359 d,Kepler-359 d,exact,Kepler-359 d
Kepler-36 b,Kepler-36 b,exact,Kepler-36 b
Kepler-36 c,Kepler-36 c,exact,Kepler-36 c
Kepler-360 b,Kepler-360 b,exact,Kepler-360 b
Kepler-360 c,Kepler-360 c,exact,Kepler-360 c
Kepler-361 b,Kepler-361 b,exact,Kepler-361 b
Kepler-361 c,Kepler-361 c,exact,Kepler-361 c
Kepler-362 b,Kepler-362 b,exact,Kepler-362 b
Kepler-362 c,Kepler-362 c,exact,Kepler-362 c
Kepler-363 b,Kepler-363 b,exact,Kepler-363 b
Kepler-363 c,Kepler-363 c,exact,Kepler-363 c
Kepler-363 d,Kepler-363 d,exact,Kepler-363 d
Kepler-364 b,Kepler-364 b,exact,Kepler-364 b
Kepler-364 c,Kepler-364 c,exact,Kepler-364 c
Kepler-365 b,Kepler-365 b,exact,Kepler-365 b
Kepler-365 c,Kepler-365 c,exact,Kepler-365 c
Kepler-366 b,Kepler-366 b,exact,Kepler-366 b
Kepler-366 c,Kepler-366 c,exact,Kepler-366 c
Kepler-367 b,Kepler-367 b,exact,Kepler-367 b
Kepler-367 c,Kepler-367 c,exact,Kepler-367 c
Kepler-368 b,Kepler-368 b,exact,Kepler-368 b
Kepler-368 c,Kepler-368 c,exact,Kepler-368 c
Kepler-369 b,Kepler-369 b,exact,Kepler-369 b
Kepler-369 c,Kepler-369 c,exact,Kepler-369 c
Kepler-37 b,Kepler-37 b,exact,Kepler-37 b
Kepler-37 c,Kepler-37 c,exact,Kepler-37 c
Kepler-37 d,Kepler-37 d,exact,Kepler-37 d
Kepler-37 e,Kepler-37 e,exact,Kepler-37 e
Kepler-370 b,Kepler-370 b,exact,Kepler-370 b
Kepler-370 c,Kepler-370 c,exact,Kepler-370 c
Kepler-371 b,Kepler-371 b,exact,Kepler-371 b
Kepler-371 c,Kepler-371 c,exact,Kepler-371 c
Kepler-372 b,Kepler-372 b,exact,Kepler-372 b
Kepler-372 c,Kepler-372 c,exact,Kepler-372 c
Kepler-372 d,Kepler-372 d,exact,Kepler-372 d
Kepler-373 b,Kepler-373 b,exact,Kepler-373 b
Kepler-373 c,Kepler-373 c,exact,Kepler-373 c
Kepler-374 b,Kepler-374 b,exact,Kepler-374 b
Kepler-374 c,Kepler-374 c,exact,Kepler-374 c
Kepler-374 d,Kepler-374 d,exact,Kepler-374 d
Kepler-375 b,Kepler-375 b,exact,Kepler-375 b
Kepler-375 c,Kepler-375 c,exact,Kepler-375 c
Kepler-376 b,Kepler-376 b,exact,Kepler-376 b
Kepler-376 c,Kepler-376 c,exact,Kepler-376 c
Kepler-377 b,Kepler-377 b,exact,Kepler-377 b
Kepler-377 c,Kepler-377 c,exact,Kepler-377 c
Kepler-378 b,Kepler-378 b,exact,Kepler-378 b
Kepler-378 c,Kepler-378 c,exact,Kepler-378 c
Kepler-379 b,Kepler-379 b,exact,Kepler-379 b
Kepler-379 c,Kepler-379 c,exact,Kepler-379 c
Kepler-38 b,Kepler-38 b,exact,Kepler-38 b
Kepler-380 b,Kepler-380 b,exact,Kepler-380 b
Kepler-380 c,Kepler-380 c,exact,Kepler-380 c
Kepler-381 b,Kepler-381 b,exact,Kepler-381 b
Kepler-381 c,Kepler-381 c,exact,Kepler-381 c
Kepler-381 d,Kepler-381 d,exact,Kepler-381 d
Kepler-382 b,Kepler-382 b,exact,Kepler-382 b
Kepler-382 c,Kepler-382 c,exact,Kepler-382 c
Kepler-383 b,Kepler-383 b,exact,Kepler-383 b
Kepler-383 c,Kepler-383 c,exact,Kepler-383 c
Kepler-384 b,Kepler-384 b,exact,Kepler-384 b
Kepler-384 c,Kepler-384 c,exact,Kepler-384 c
Kepler-385 b,Kepler-385 b,exact,Kepler-385 b
Kepler-385 c,Kepler-385 c,exact,Kepler-385 c
Kepler-385 d,Kepler-385 d,exact,Kepler-385 d
Kepler-386 b,Kepler-386 b,exact,Kepler-386 b
Kepler-386 c,Kepler-386 c,exact,Kepler-386 c
Kepler-387 b,Kepler-387 b,exact,Kepler-387 b
Kepler-387 c,Kepler-387 c,exact,Kepler-387 c
Kepler-388 b,Kepler-388 b,exact,Kepler-388 b
Kepler-388 c,Kepler-388 c,exact,Kepler-388 c
Kepler-389 b,Kepler-389 b,exact,Kepler-389 b
Kepler-389 c,Kepler-389 c,exact,Kepler-389 c
Kepler-39 b,Kepler-39 b,exact,Kepler-39 b
Kepler-390 b,Kepler-390 b,exact,Kepler-390 b
Kepler-390 c,Kepler-390 c,exact,Kepler-390 c
Kepler-391 b,Kepler-391 b,exact,Kepler-391 b
Kepler-391 c,Kepler-391 c,exact,Kepler-391 c
Kepler-392 b,Kepler-392 b,exact,Kepler-392 b
Kepler-392 c,Kepler-392 c,exact,Kepler-392 c
Kepler-393 b,Kepler-393 b,exact,Kepler-393 b
Kepler-393 c,Kepler-393 c,exact,Kepler-393 c
Kepler-394 b,Kepler-394 b,exact,Kepler-394 b
Kepler-394 c,Kepler-394 c,exact,Kepler-394 c
Kepler-394 d,Kepler-394 d,exact,Kepler-394 d
Kepler-395 b,Kepler-395 b,exact,Kepler-395 b
Kepler-395 c,Kepler-395 c,exact,Kepler-395 c
Kepler-396 b,Kepler-396 b,exact,Kepler-396 b
Kepler-396 c,Kepler-396 c,exact,Kepler-396 c
Kepler-397 b,Kepler-397 b,exact,Kepler-397 b
Kepler-397 c,Kepler-397 c,exact,Kepler-397 c
Kepler-398 b,Kepler-398 b,exact,Kepler-398 b
Kepler-398 c,Kepler-398 c,exact,Kepler-398 c
Kepler-398 d,Kepler-398 d,exact,Kepler-398 d
Kepler-399 b,Kepler-399 b,exact,Kepler-399 b
Kepler-399 c,Kepler-399 c,exact,Kepler-399 c
Kepler-399 d,Kepler-399 d,exact,Kepler-399 d
Kepler-4 b,Kepler-4 b,exact,Kepler-4 b
Kepler-40 b,Kepler-40 b,exact,Kepler-40 b
Kepler-400 b,Kepler-400 b,exact,Kepler-400 b
Kepler-400 c,Kepler-400 c,exact,Kepler-400 c
Kepler-401 b,Kepler-401 b,exact,Kepler-401 b
Kepler-401 c,Kepler-401 c,exact,Kepler-401 c
Kepler-401 d,Kepler-401 d,exact,Kepler-401 d
Kepler-402 b,Kepler-402 b,exact,Kepler-402 b
Kepler-402 c,Kepler-402 c,exact,Kepler-402 c
Kepler-402 d,Kepler-402 d,exact,Kepler-402 d
Kepler-402 e,Kepler-402 e,exact,Kepler-402 e
Kepler-403 b,Kepler-403 b,exact,Kepler-403 b
Kepler-403 c,Kepler-403 c,exact,Kepler-403 c
Kepler-403 d,Kepler-403 d,exact,Kepler-403 d
Kepler-404 b,Kepler-404 b,exact,Kepler-404 b
Kepler-404 c,Kepler-404 c,exact,Kepler-404 c
Kepler-405 b,Kepler-405 b,exact,Kepler-405 b
Kepler-405 c,Kepler-405 c,exact,Kepler-405 c
Kepler-406 b,Kepler-406 b,exact,Kepler-406 b
Kepler-406 c,Kepler-406 c,exact,Kepler-406 c
Kepler-407 b,Kepler-407 b,exact,Kepler-407 b
Kepler-407 c,Kepler-407 c,exact,Kepler-407 c
Kepler-408 b,Kepler-408 b,exact,Kepler-408 b
Kepler-409 b,Kepler-409 b,exact,Kepler-409 b
Kepler-41 b,Kepler-41 b,exact,Kepler-41 b
Kepler-410 A b,Kepler-410 A b,exact,Kepler-410 A b
Kepler-411 b,Kepler-411 b,exact,Kepler-411 b
Kepler-411 c,Kepler-411 c,exact,Kepler-411 c
Kepler-411 d,Kepler-411 d,exact,Kepler-411 d
Kepler-411 e,Kepler-411 e,exact,Kepler-411 e
Kepler-412 b,Kepler-412 b,exact,Kepler-412 b
Kepler-413 b,Kepler-413 b,exact,Kepler-413 b
Kepler-414 b,Kepler-414 b,exact,Kepler-414 b
Kepler-414 c,Kepler-414 c,exact,Kepler-414 c
Kepler-415 b,Kepler-415 b,exact,Kepler-415 b
Kepler-415 c,Kepler-415 c,exact,Kepler-415 c
Kepler-416 b,Kepler-416 b,exact,Kepler-416 b
Kepler-416 c,Kepler-416 c,exact,Kepler-416 c
Kepler-416 d,Kepler-416 d,exact,Kepler-416 d
Kepler-417 b,Kepler-417 b,exact,Kepler-417 b
Kepler-417 c,Kepler-417 c,exact,Kepler-417 c
Kepler-418 b,Kepler-418 b,exact,Kepler-418 b
Kepler-418 c,Kepler-418 c,exact,Kepler-418 c
Kepler-419 b,Kepler-419 b,exact,Kepler-419 b
Kepler-419 c,Kepler-419 c,exact,Kepler-419 c
Kepler-42 b,Kepler-42 b,exact,Kepler-42 b
Kepler-42 c,Kepler-42 c,exact,Kepler-42 c
Kepler-42 d,Kepler-42 d,exact,Kepler-42 d
Kepler-421 b,Kepler-421 b,exact,Kepler-421 b
Kepler-422 b,Kepler-422 b,exact,Kepler-422 b
Kepler-423 b,Kepler-423 b,exact,Kepler-423 b
Kepler-424 b,Kepler-424 b,exact,Kepler-424 b
Kepler-424 c,Kepler-424 c,exact,Kepler-424 c
Kepler-425 b,Kepler-425 b,exact,Kepler-425 b
Kepler-426 b,Kepler-426 b,exact,Kepler-426 b
Kepler-427 b,Kepler-427 b,exact,Kepler-427 b
Kepler-428 b,Kepler-428 b,exact,Kepler-428 b
Kepler-43 b,Kepler-43 b,exact,Kepler-43 b
Kepler-430 b,Kepler-430 b,exact,Kepler-430 b
Kepler-430 c,Kepler-430 c,exact,Kepler-430 c
Kepler-431 b,Kepler-431 b,exact,Kepler-431 b
Kepler-431 c,Kepler-431 c,exact,Kepler-431 c
Kepler-431 d,Kepler-431 d,exact,Kepler-431 d
Kepler-432 b,Kepler-432 b,exact,Kepler-432 b
Kepler-432 c,Kepler-432 c,exact,Kepler-432 c
Kepler-433 b,Kepler-433 b,exact,Kepler-433 b
Kepler-434 b,Kepler-434 b,exact,Kepler-434 b
Kepler-435 b,Kepler-435 b,exact,Kepler-435 b
Kepler-436 b,Kepler-436 b,exact,Kepler-436 b
Kepler-436 c,Kepler-436 c,exact,Kepler-436 c
Kepler-437 b,Kepler-437 b,exact,Kepler-437 b
